School Year,County,Institution ID,BEDS Code,School Name,Affliation,PreK,HalfK,FullK,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,HS
2019-20,QUEENS,800000056473,342400995969,A CHILDS PLACE TOO,INDEPENDENT,44,0,11,9,4,4,1,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000090751,342400996441,TIEGERMAN SCHOOL AT WOODSIDE,INDEPENDENT,0,0,0,2,1,1,4,0,0,0,0,0,7,0,2,0,9
2019-20,QUEENS,800000043164,342500125869,ST AGNES ACADEMIC HIGH SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,37,44,56,54,191
2019-20,QUEENS,800000043165,342500125902,ST ANDREW AVELLINO CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,11,0,19,20,14,17,17,31,22,0,34,36,0,0,0,0,0
2019-20,QUEENS,800000043168,342500125930,HOLY CROSS HIGH SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,187,181,119,103,590
2019-20,QUEENS,800000043153,342500125940,ST KEVIN CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,83,0,39,34,23,26,20,10,16,0,20,8,0,0,0,0,0
2019-20,QUEENS,800000043154,342500125942,ST LUKE SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,38,0,38,40,35,31,47,55,35,0,38,46,0,0,0,0,0
2019-20,QUEENS,800000043156,342500125954,ST MEL CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,0,16,12,14,0,9,11,0,0,0,18,0,0,0,0,0
2019-20,QUEENS,800000043142,342500125955,MOST HOLY REDEEMER  ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,77,0,30,25,23,28,21,12,23,0,24,18,0,0,0,0,0
2019-20,QUEENS,800000043144,342500127232,HOLY TRINITY CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,0,14,13,12,13,12,18,25,0,23,13,0,0,0,0,0
2019-20,QUEENS,800000043146,342500208524,SHEVACH HIGH SCHOOL,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,45,61,40,51,197
2019-20,QUEENS,800000043147,342500217123,SOLOMON SCHECHTER SCHOOL OF QUEENS,JEWISH,37,0,28,36,26,24,35,29,32,0,29,26,0,0,0,0,0
2019-20,QUEENS,800000042666,342500226479,RABBINICAL SEMINARY OF AMERICA,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,31,22,31,34,118
2019-20,QUEENS,800000043148,342500227011,YESHIVA OF CENTRAL QUEENS,JEWISH,40,0,104,104,99,105,98,97,107,0,107,96,0,0,0,0,0
2019-20,QUEENS,800000043151,342500229418,YESHIVA EDUC FOR SPEC STUDENTS,JEWISH,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2019-20,QUEENS,800000043140,342500229646,YESHIVA KETANA OF QUEENS,JEWISH,0,0,55,50,51,41,42,44,44,0,39,42,0,0,0,0,0
2019-20,QUEENS,800000059291,342500625444,AL-MAMOOR SCHOOL,ISLAMIC,27,0,22,21,23,20,14,20,19,0,25,14,15,13,14,9,51
2019-20,QUEENS,800000043121,342500629637,MUSLIM CENTER JUNIOR HIGH SCHOOL,ISLAMIC,9,0,14,15,18,12,15,19,20,0,23,18,0,0,0,0,0
2019-20,QUEENS,800000063692,342500715470,HOLY CROSS GREEK ORTHODOX SCHOOL,GREEK ORTHODOX,9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000043089,342500806983,FLUSHING CHRISTIAN SCHOOL,CHRISTIAN FUNDAMENTALIST,0,0,11,15,9,13,9,14,14,0,21,14,0,0,0,0,0
2019-20,QUEENS,800000043090,342500809793,PROMISE CHRISTIAN ACADEMY,CHRISTIAN FUNDAMENTALIST,16,0,20,18,22,15,23,16,12,0,16,15,0,0,0,0,0
2019-20,QUEENS,800000043070,342500997003,WHITESTONE ACADEMY,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,25,54
2019-20,QUEENS,800000043071,342500997737,WINDSOR SCHOOL (THE),INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,13,33
2019-20,QUEENS,800000043072,342500997772,LOWELL UPPER SCHOOL OF FLUSHING,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,36,37,34,28,135
2019-20,QUEENS,800000042534,342500997775,LIFE-SKILLS SCHOOL (THE),INDEPENDENT,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000043079,342500998958,SHIELD INSTITUTE OF FLUSHING,INDEPENDENT,78,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2019-20,QUEENS,800000042956,342500998962,LOWELL SCHOOL (THE),INDEPENDENT,0,0,0,0,0,3,7,12,33,0,24,30,0,0,0,0,0
2019-20,QUEENS,800000043024,342600125901,DIVINE WISDOM CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,53,0,36,33,34,40,38,45,37,0,49,47,0,0,0,0,0
2019-20,QUEENS,800000043010,342600125927,ST GREGORY THE GREAT CATHOLIC ACADEM,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,0,25,22,24,27,26,25,25,0,41,24,0,0,0,0,0
2019-20,QUEENS,800000043011,342600125931,HOLY FAMILY CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,14,0,17,11,23,17,22,25,18,0,20,17,0,0,0,0,0
2019-20,QUEENS,800000042992,342600125962,OUR LADY-BLESSED SACRAMENT CATHOLIC,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,0,14,31,16,33,36,26,41,0,45,46,0,0,0,0,0
2019-20,QUEENS,800000043012,342600125972,OUR LADY OF THE SNOWS CATHOLIC,ROMAN CATHOLIC - BROOKLYN DIOCESE,66,0,32,34,34,40,38,40,44,0,43,50,0,0,0,0,0
2019-20,QUEENS,800000043014,342600125991,SACRED HEART CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,0,17,24,21,20,18,22,25,0,33,40,0,0,0,0,0
2019-20,QUEENS,800000043015,342600126047,ST FRANCIS PREPARATORY SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,619,603,634,608,2464
2019-20,QUEENS,800000064953,342600225967,CHABAD ACADEMY OF ARTS AND SCIENCES,JEWISH,20,0,9,7,9,10,6,6,5,0,2,0,0,0,0,0,0
2019-20,QUEENS,800000043017,342600229198,YESHIVA HAR TORAH,JEWISH,35,0,88,90,89,80,72,69,72,0,66,72,0,0,0,0,0
2019-20,QUEENS,800000043002,342600317933,LUTHERAN SCHOOL OF FLUSHING & BAYSID,LUTHERAN,34,0,4,2,9,2,2,4,3,0,7,9,0,0,0,0,0
2019-20,QUEENS,800000042988,342600718097,WILLIAM SPYROPOULOS SCHOOL,GREEK ORTHODOX,0,0,32,34,39,46,42,46,43,0,46,36,0,0,0,0,0
2019-20,QUEENS,800000042989,342600807968,HOLY MARTYRS ARMENIAN DAY SCHOOL,CHRISTIAN FUNDAMENTALIST,12,0,9,8,13,11,8,7,7,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042969,342600996988,NEW HIGHLAND ELEM SCHOOL (THE),INDEPENDENT,0,0,9,11,10,12,14,14,12,0,12,15,0,0,0,0,0
2019-20,QUEENS,800000042955,342600997796,SUMMIT SCHOOL (THE),INDEPENDENT,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
2019-20,QUEENS,800000060320,342700125597,DIVINE MERCY CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,0,20,18,13,24,16,19,17,0,17,27,0,0,0,0,0
2019-20,QUEENS,800000042878,342700125904,OUR LADY'S CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,43,0,47,35,37,34,51,37,57,0,63,47,0,0,0,0,0
2019-20,QUEENS,800000042882,342700125920,ST ELIZABETH CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,121,0,27,16,23,24,22,18,27,0,27,30,0,0,0,0,0
2019-20,QUEENS,800000042861,342700125924,ST FRANCIS DE SALES CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,64,0,52,60,54,54,70,46,47,0,60,58,0,0,0,0,0
2019-20,QUEENS,800000042862,342700125928,HOLY CHILD JESUS CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,75,0,26,25,24,35,24,28,37,0,46,36,0,0,0,0,0
2019-20,QUEENS,800000042863,342700125947,ST MARY GATE OF HEAVEN CATHOLIC ACAD,ROMAN CATHOLIC - BROOKLYN DIOCESE,80,0,14,19,21,7,17,13,18,0,25,29,0,0,0,0,0
2019-20,QUEENS,800000042853,342700125965,OUR LADY OF GRACE-HOWARD BEACH,ROMAN CATHOLIC - BROOKLYN DIOCESE,80,0,18,16,13,10,6,17,11,0,5,25,0,0,0,0,0
2019-20,QUEENS,800000042854,342700125970,OUR LADY OF PERPETUAL HELP CATHOLIC,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,0,23,27,26,31,44,39,53,0,42,43,0,0,0,0,0
2019-20,QUEENS,800000042855,342700125990,ST ROSE OF LIMA CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,28,0,43,28,35,31,37,31,28,0,41,20,0,0,0,0,0
2019-20,QUEENS,800000042858,342700126000,ST THOMAS THE APOSTLE CATHOLIC ACADE,ROMAN CATHOLIC - BROOKLYN DIOCESE,80,0,20,17,22,19,12,18,29,0,29,17,0,0,0,0,0
2019-20,QUEENS,800000042860,342700127164,ST HELEN CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,118,0,43,34,25,35,28,16,18,0,14,16,0,0,0,0,0
2019-20,QUEENS,800000042843,342700207577,YESHIVA OF FAR ROCKAWAY,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,31,27,32,30,120
2019-20,QUEENS,800000069591,342700226057,MESIVTA YAM HATORAH,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,7,22
2019-20,QUEENS,800000074413,342700226097,MESIVTA SHAAREI CHAIM,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,35,21,18,20,94
2019-20,QUEENS,800000087003,342700226221,BAIS YAAKOV ATERES MIRIAM,JEWISH,42,0,24,36,27,36,28,43,10,0,13,0,0,0,0,0,0
2019-20,QUEENS,800000090733,342700226439,CONGREGATION YMH,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,58,103
2019-20,QUEENS,800000042848,342700226483,TORAH ACADEMY FOR GIRLS HIGH SCHOOL,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,107,103,80,75,365
2019-20,QUEENS,800000042839,342700227891,YESHIVA DARCHEI TORAH,JEWISH,167,0,201,187,199,213,173,202,193,0,205,146,83,72,71,67,293
2019-20,QUEENS,800000042840,342700227924,TORAH ACADEMY FOR GIRLS-ELEMENTARY,JEWISH,0,0,133,125,156,141,154,153,149,0,156,134,0,0,0,0,0
2019-20,QUEENS,800000042826,342700228139,SHAAR HATORAH HIGH SCHOOL,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,28,27,26,26,107
2019-20,QUEENS,800000042829,342700228636,BNOS BAIS YAAKOV OF FAR ROCKAWAY,JEWISH,151,0,104,100,83,92,97,104,91,0,98,80,80,67,61,57,265
2019-20,QUEENS,800000042830,342700228893,TALMUD TORAH SIACH YITZCHOK,JEWISH,46,0,40,43,32,42,30,19,32,0,27,21,0,0,0,0,0
2019-20,QUEENS,800000042834,342700229329,MERCAZ HATORAH OF BELLE HARBOR,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,22,51
2019-20,QUEENS,800000057087,342700626394,AL-IHSAN ACADEMY,ISLAMIC,20,0,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042814,342700629235,AL-IHSAN ACADEMY,ISLAMIC,20,0,0,0,30,28,37,36,54,0,42,49,40,38,30,8,116
2019-20,QUEENS,800000044891,342700805995,ST MARY CHURCH CHRISTIAN ACADEMY,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,1,2,1,1,0,0,4,0,0,0,0,0
2019-20,QUEENS,800000068014,342700806026,WORLD HARVEST DELIVERANCE CENTER,CHRISTIAN FUNDAMENTALIST,1,0,1,3,3,2,2,3,2,1,2,0,0,0,0,0,0
2019-20,QUEENS,800000042818,342700809426,CHURCH OF GOD CHRISTIAN ACADEMY,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,1,4,4,3,0,8,3,4,5,3,3,15
2019-20,QUEENS,800000042685,342800125960,ST NICHOLAS OF TOLENTINE CATHOLIC,ROMAN CATHOLIC - BROOKLYN DIOCESE,41,0,42,46,43,27,28,37,32,0,34,31,0,0,0,0,0
2019-20,QUEENS,800000042658,342800125971,OUR LADY QUEEN OF MARTYRS CATHOLIC,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,0,37,36,30,30,29,34,33,0,30,34,0,0,0,0,0
2019-20,QUEENS,800000042661,342800127163,OUR LADY OF MERCY CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,65,0,27,18,19,20,26,21,26,0,17,30,0,0,0,0,0
2019-20,QUEENS,800000059248,342800225317,TIFERES TORAH INSTITUTE,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,8,34
2019-20,QUEENS,800000043004,342800225513,BNOS MALKA ACADEMY,JEWISH,36,0,52,41,34,45,46,39,38,0,33,42,0,0,0,0,0
2019-20,QUEENS,800000042655,342800225720,MIDRASH L'MAN ACHAI,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,14,37
2019-20,QUEENS,800000042667,342800226480,BAIS YAAKOV ACADEMY FOR GIRLS,JEWISH,58,0,80,92,84,79,70,71,81,0,71,72,0,0,0,0,0
2019-20,QUEENS,800000042646,342800227222,YESHIVA TIFERETH MOSHE,JEWISH,38,0,58,44,56,51,50,47,39,0,50,45,0,0,0,0,0
2019-20,QUEENS,800000044574,342800227500,YESHIVA R'TZAHD,JEWISH,0,0,0,0,0,0,0,7,6,0,4,5,4,0,0,0,4
2019-20,QUEENS,800000042644,342800227503,EZRA ACADEMY,JEWISH,0,0,0,0,0,0,0,0,0,0,4,8,26,30,26,28,110
2019-20,QUEENS,800000042649,342800228920,YESHIVAT OHR HAIIM,JEWISH,12,0,16,15,6,23,14,12,6,0,16,13,0,0,0,0,0
2019-20,QUEENS,800000042652,342800229507,MESIVTA YESODEI YESHURUN,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,32,38,40,35,145
2019-20,QUEENS,800000042642,342800229850,YESHIVA SHA'AREI ZION OHEL BRACHA,JEWISH,40,0,64,73,58,68,55,55,48,0,41,40,10,12,16,15,53
2019-20,QUEENS,800000056198,342800229926,JEWISH INSTITUTE OF QUEENS,JEWISH,45,0,34,37,28,33,31,35,33,0,21,32,56,37,43,35,171
2019-20,QUEENS,800000042597,342800449789,JAMAICA SDA-BUSY BEE LEARNING CTR,SEVENTH-DAY ADVENTIST,6,0,3,6,3,12,0,6,9,0,7,6,0,0,0,0,0
2019-20,QUEENS,800000082884,342800626153,RISING STARS ISLAMIC SCHOOL,ISLAMIC,18,0,20,18,18,15,10,12,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042589,342800629258,AL-IMAN SCHOOL,ISLAMIC,18,0,8,2,3,5,3,3,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000083846,342800806166,ALLEN CHRISTIAN SCHOOL,CHRISTIAN FUNDAMENTALIST,35,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000049874,342800996069,TIEGERMAN HIGH SCHOOL,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,34,42,16,50,142
2019-20,QUEENS,800000042537,342800997832,FOREST HILLS MONTESSORI SCHOOL,INDEPENDENT,27,0,22,9,7,5,10,10,5,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042516,342800998861,IDEAL MONTESSORI SCHOOL,INDEPENDENT,10,0,20,16,15,14,18,14,12,0,7,13,0,0,0,0,0
2019-20,QUEENS,800000042517,342800999245,SCO FAMILY OF SERVICES/T PAPLIN SCH,INDEPENDENT,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2019-20,QUEENS,800000042521,342800999761,KEW FOREST SCHOOL (THE),INDEPENDENT,15,0,18,19,16,15,15,17,19,0,16,21,21,20,24,24,89
2019-20,QUEENS,800000042421,342900125916,ST CLARE CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,35,0,26,28,25,30,22,29,32,0,24,32,0,0,0,0,0
2019-20,QUEENS,800000042407,342900125933,IMMACULATE CONCEPTION CATHOLIC ACAD,ROMAN CATHOLIC - BROOKLYN DIOCESE,26,0,37,29,32,34,47,34,60,0,44,54,0,0,0,0,0
2019-20,QUEENS,800000042408,342900125934,INCARNATION CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,47,0,14,17,14,15,17,16,29,0,31,23,0,0,0,0,0
2019-20,QUEENS,800000042391,342900125935,SS JOACHIM & ANNE SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,0,26,32,23,30,28,29,29,0,34,48,0,0,0,0,0
2019-20,QUEENS,800000034180,342900125944,MARY LOUIS ACADEMY (THE),ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,149,195,202,194,740
2019-20,QUEENS,800000042409,342900125956,ARCHBISHOP MOLLOY HIGH SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,377,396,373,343,1489
2019-20,QUEENS,800000042413,342900125993,SACRED HEART CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,0,27,22,21,25,23,24,30,0,27,29,0,0,0,0,0
2019-20,QUEENS,800000069475,342900226050,YESHIVA RLKTI PRIMARY,JEWISH,0,0,0,7,10,9,12,11,14,0,12,10,0,0,0,0,0
2019-20,QUEENS,800000042417,342900226848,YESHIVA UNIVERSITY HS FOR GIRLS,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,64,74,72,48,258
2019-20,QUEENS,800000042395,342900305779,CHRIST LUTHERAN SCHOOL,LUTHERAN,0,0,0,5,2,2,2,3,2,0,4,5,0,0,0,0,0
2019-20,QUEENS,800000042399,342900435844,LINDEN SDA ELEMENTARY SCHOOL,SEVENTH-DAY ADVENTIST,0,0,0,30,15,13,20,26,21,0,21,18,0,0,0,0,0
2019-20,QUEENS,800000070813,342900626081,WELLSPRING SCHOOLS (THE),ISLAMIC,20,0,27,27,20,25,21,16,24,0,26,13,11,8,5,0,24
2019-20,QUEENS,800000042385,342900809188,BETHEL CHRISTIAN LEARNING CENTER,CHRISTIAN FUNDAMENTALIST,0,0,0,1,1,0,1,1,0,0,3,3,3,1,4,9,17
2019-20,QUEENS,800000042386,342900809750,WORD CHRISTIAN ACADEMY,CHRISTIAN FUNDAMENTALIST,0,0,5,4,5,3,4,3,1,0,1,6,0,0,0,0,0
2019-20,QUEENS,800000042387,342900809825,TRUE DELIVERANCE CHRISTIAN SCHOOL,CHRISTIAN FUNDAMENTALIST,10,0,6,7,1,2,5,5,4,0,2,5,0,0,0,0,0
2019-20,QUEENS,800000066172,342900995990,CAMBRIA SCHOOL OF EXCELLENCE,INDEPENDENT,0,0,0,0,0,0,0,0,12,0,9,15,0,0,0,0,0
2019-20,QUEENS,800000069433,342900996046,NURTURING CENTER (THE),INDEPENDENT,54,0,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000071273,342900996085,MONA PREP DAY CARE INC,INDEPENDENT,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000089840,342900996318,HELPING HAND ACADEMY I,INDEPENDENT,32,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000089841,342900996319,HELPING HAND ACADEMY II,INDEPENDENT,30,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000090324,342900996375,U N INTERNATIONAL SCHOOL - QUEENS,INDEPENDENT,0,0,7,7,14,8,15,18,21,0,13,21,0,0,0,0,0
2019-20,QUEENS,800000042365,342900997801,QUEENS CENTERS FOR PROGRESS,INDEPENDENT,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042349,342900999022,CAMBRIA CENTER-GIFTED CHILD,INDEPENDENT,72,0,84,27,27,27,17,19,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042356,342900999633,STEPPING STONE OF SOUTHEASTERN QUEEN,INDEPENDENT,51,0,24,18,11,11,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042282,343000125923,ST FRANCIS OF ASSISI CATHOLIC ACADEM,ROMAN CATHOLIC - BROOKLYN DIOCESE,54,0,39,31,26,30,18,27,24,0,22,27,0,0,0,0,0
2019-20,QUEENS,800000042284,343000125932,IMMACULATE CONCEPTION CATHOLIC ACAD,ROMAN CATHOLIC - BROOKLYN DIOCESE,49,0,7,17,15,14,12,16,10,0,13,22,0,0,0,0,0
2019-20,QUEENS,800000042285,343000125936,ST JOAN OF ARC SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,53,0,19,28,28,27,35,14,21,0,30,30,0,0,0,0,0
2019-20,QUEENS,800000042266,343000125938,ST JOSEPH CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,87,0,34,42,32,38,37,25,29,0,40,34,0,0,0,0,0
2019-20,QUEENS,800000042268,343000125951,ST JOHN'S PREP SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,167,163,142,121,593
2019-20,QUEENS,800000042269,343000125953,MONSIGNOR MCCLANCY MEMORIAL HS,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,177,159,160,160,656
2019-20,QUEENS,800000042271,343000125964,OUR LADY OF FATIMA SCHOOL,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,0,20,21,28,30,38,41,37,0,37,37,0,0,0,0,0
2019-20,QUEENS,800000042243,343000125994,ST SEBASTIAN CATHOLIC ACADEMY,ROMAN CATHOLIC - BROOKLYN DIOCESE,78,0,38,35,34,30,42,46,39,0,51,43,0,0,0,0,0
2019-20,QUEENS,800000042228,343000315808,QUEENS LUTHERAN SCHOOL,LUTHERAN,36,0,5,12,7,5,12,6,7,0,5,6,0,0,0,0,0
2019-20,QUEENS,800000042231,343000445841,GREATER NEW YORK ACADEMY,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,0,0,0,0,27,30,28,28,113
2019-20,QUEENS,800000042237,343000628869,SISTER CLARA MUHAMMED SCHOOL,ISLAMIC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4
2019-20,QUEENS,800000042238,343000629742,IDEAL ISLAMIC SCHOOL,ISLAMIC,0,0,3,2,0,6,5,2,5,0,1,0,0,0,0,0,0
2019-20,QUEENS,800000057611,343000629997,EL-BER ISLAMIC SCHOOL,ISLAMIC,13,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0
2019-20,QUEENS,800000042212,343000717004,ST DEMETRIOS GREEK AMERICAN SCHOOL,GREEK ORTHODOX,86,0,54,48,45,43,41,26,39,0,33,29,34,32,19,31,116
2019-20,QUEENS,800000042213,343000808995,EVANGEL CHRISTIAN SCHOOL,CHRISTIAN FUNDAMENTALIST,11,0,9,9,8,19,11,11,18,0,25,17,45,41,44,53,183
2019-20,QUEENS,800000066072,343000995988,TOOBAA ACADEMY,INDEPENDENT,1,0,2,0,3,0,0,2,2,1,1,1,2,0,1,1,4
2019-20,QUEENS,800000042182,343000996786,LEXINGTON SCHOOL FOR THE DEAF,INDEPENDENT,14,0,15,10,11,11,14,15,21,3,17,8,12,23,37,28,100
2019-20,QUEENS,800000042178,343000996984,GARDEN SCHOOL,INDEPENDENT,10,0,8,13,14,9,10,10,26,0,20,25,22,23,16,17,78
2019-20,QUEENS,800000042162,343000999571,LEARNING TREE MULTI-CULTURAL SCHOOL,INDEPENDENT,0,0,0,9,10,6,12,13,14,0,8,10,0,0,0,0,0
2019-20,WESTCHESTER,800000058175,660101145041,MONTFORT ACADEMY (THE),ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,40,39,29,27,135
2019-20,WESTCHESTER,800000035735,660101996492,HARVEY SCHOOL (THE),INDEPENDENT,0,0,0,0,0,0,0,0,15,0,19,32,66,73,71,67,277
2019-20,WESTCHESTER,800000035717,660102145167,ST PATRICK SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,0,13,13,11,14,11,15,13,0,18,17,0,0,0,0,0
2019-20,WESTCHESTER,800000084783,660102226368,YESHIVA AHAVATH ISRAEL-KASHO,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,55,78,51,184
2019-20,WESTCHESTER,800000035675,660102996431,RIPPOWAM CISQUA SCHOOL (THE),INDEPENDENT,26,0,19,20,33,24,30,36,43,0,44,41,15,0,0,0,15
2019-20,WESTCHESTER,800000035676,660102997771,"KARAFIN SCHOOL (THE), INC",INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,18,18,21,19,76
2019-20,WESTCHESTER,800000035666,660203207620,YESHIVATH OHR HAMEIR,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,31,32,28,30,121
2019-20,WESTCHESTER,800000035658,660301145127,IMMACULATE CONCEPTION SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,0,22,12,20,13,17,24,22,0,29,20,0,0,0,0,0
2019-20,WESTCHESTER,800000035630,660303145135,ST JOSEPH SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,17,17,22,19,19,25,19,0,26,15,0,0,0,0,0
2019-20,WESTCHESTER,800000035631,660303315778,CHAPEL SCHOOL (THE),LUTHERAN,51,0,26,21,26,20,20,26,26,0,21,23,0,0,0,0,0
2019-20,WESTCHESTER,800000035609,660401145189,TRANSFIGURATION SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,0,9,15,12,11,10,16,20,0,19,19,0,0,0,0,0
2019-20,WESTCHESTER,800000035622,660401996449,HACKLEY SCHOOL,INDEPENDENT,0,0,31,32,44,48,50,48,64,0,66,66,105,102,97,95,399
2019-20,WESTCHESTER,800000035199,660402149272,JOHN CARDINAL O'CONNOR SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,5,7,5,11,14,0,9,17,0,0,0,0,0
2019-20,WESTCHESTER,800000035550,660403997116,MASTERS SCHOOL (THE),INDEPENDENT,0,0,0,0,0,0,0,10,42,0,58,61,124,123,133,120,500
2019-20,WESTCHESTER,800000089625,660404996304,HUDSON LAB SCHOOL INC,INDEPENDENT,0,0,7,7,4,2,1,5,2,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034586,660404997808,SAIL AT FERNCLIFF MANOR,INDEPENDENT,0,0,0,0,2,0,2,1,1,0,2,2,3,6,14,27,50
2019-20,WESTCHESTER,800000035527,660404998061,ORCHARD SCHOOL-ANDRUS CHILD HOME,INDEPENDENT,0,0,0,3,8,9,13,22,17,0,29,31,16,1,1,0,18
